,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,latitude,longitude,depth,EH1,EH2,AZ,EV,mag,ID
254,1986,2,8,18,39,31.04,38.78703,-122.76583,0.305,0.023,0.013,57,0.024,1.7,1135907
255,1986,2,9,11,5,49.36,38.79393,-122.77402,0.998,0.028,0.014,27,0.025,1.7,67090
256,1986,2,16,2,49,2.141,38.80184,-122.77125,1.782,0.031,0.008,105,0.033,2.6,67454
257,1986,2,21,7,0,29.365,38.78798,-122.75405,1.893,0.013,0.007,81,0.017,2.0,67516
258,1986,3,10,11,0,16.996,38.80158,-122.77244,1.692,0.013,0.009,2,0.015,1.7,67864
259,1986,3,10,11,6,43.26,38.78769,-122.76809,0.296,0.017,0.015,105,0.041,1.8,1136496
260,1986,3,11,0,23,18.87,38.78546,-122.77333,1.822,0.018,0.013,126,0.032,1.7,1136515
261,1986,3,13,16,12,53.85,38.79408,-122.77589,0.763,0.016,0.012,63,0.019,2.2,68021
262,1986,3,16,1,38,39.413,38.79839,-122.77082,1.381,0.024,0.007,47,0.019,2.4,10084243
263,1986,3,17,23,20,50.89,38.78917,-122.76207,1.112,0.009,0.007,19,0.012,2.2,68251
264,1986,3,19,11,24,33.66,38.79542,-122.74873,1.722,0.008,0.005,48,0.011,1.8,68324
265,1986,3,20,11,33,14.22,38.79983,-122.76934,1.384,0.017,0.013,176,0.033,1.6,1136710
266,1986,3,25,14,0,10.11,38.80237,-122.7717,1.776,0.021,0.016,159,0.03,2.1,1136769
267,1986,3,25,14,0,58.43,38.80358,-122.77145,2.048,0.021,0.015,175,0.027,1.8,1136770
268,1986,3,28,4,45,31.69,38.78374,-122.76799,0.282,0.019,0.012,159,0.036,1.9,1136818
269,1986,3,29,4,27,38.793,38.78888,-122.77358,1.801,0.007,0.005,30,0.009,2.3,68851
270,1986,3,30,6,47,17.164,38.80143,-122.77282,1.74,0.012,0.007,175,0.016,2.1,68899
271,1986,4,2,2,22,5.035,38.78712,-122.77572,1.397,0.02,0.014,30,0.03,1.7,1137072
272,1986,4,4,16,33,11.195,38.77752,-122.76719,1.532,0.013,0.012,27,0.024,1.7,1137200
273,1986,4,5,4,10,18.396,38.80037,-122.77286,1.891,0.016,0.009,168,0.018,2.0,70350
274,1986,4,12,2,42,54.03,38.78381,-122.77228,1.514,0.016,0.011,10,0.027,1.9,1137463
275,1986,4,20,0,2,31.995,38.78258,-122.77328,1.154,0.017,0.013,156,0.031,1.7,1137717
276,1986,4,21,1,22,27.161,38.7987,-122.77698,1.234,0.013,0.009,29,0.016,2.3,70749
277,1986,4,21,1,22,51.314,38.79852,-122.7745,1.339,0.016,0.009,24,0.017,1.8,70871
278,1986,4,21,21,48,54.975,38.78681,-122.76146,0.959,0.02,0.016,5,0.155,1.9,1137770
279,1986,4,22,22,53,10.38,38.79582,-122.74996,1.904,0.023,0.017,23,0.035,1.9,70944
280,1986,5,4,8,24,16.65,38.79539,-122.75017,1.715,0.008,0.005,30,0.009,2.5,71913
281,1986,5,5,8,28,59.493,38.80128,-122.77147,1.781,0.029,0.014,173,0.027,1.7,1138082
282,1986,5,8,3,16,22.995,38.78175,-122.76126,1.052,0.008,0.006,12,0.01,2.2,72162
283,1986,5,8,4,10,45.82,38.78205,-122.76832,1.833,0.022,0.014,156,0.03,2.0,72164
284,1986,5,8,13,10,32.98,38.79119,-122.77429,0.779,0.015,0.014,67,0.023,1.8,72174
285,1986,5,14,11,3,39.16,38.8063,-122.76785,3.78,0.034,0.017,179,0.05,1.6,72584
286,1986,5,18,3,18,28.76,38.78343,-122.7709,1.616,0.012,0.011,52,0.021,2.5,72831
287,1986,5,18,19,32,6.899,38.78268,-122.76198,0.924,0.017,0.009,33,0.016,2.5,72923
288,1986,5,21,1,38,38.78,38.78543,-122.7743,1.44,0.02,0.015,102,0.032,1.8,73058
289,1986,5,26,1,25,24.345,38.78151,-122.77595,2.006,0.02,0.014,24,0.027,2.0,73372
290,1986,5,27,6,6,25.445,38.78882,-122.77567,0.52,0.025,0.017,56,0.094,1.8,1138487
291,1986,5,30,6,36,9.76,38.78941,-122.7763,1.474,0.028,0.012,35,0.024,2.3,10085749
292,1986,5,30,23,49,30.125,38.79154,-122.77505,4.061,0.015,0.009,49,0.018,2.6,73703
293,1986,6,1,19,38,22.508,38.79546,-122.7488,1.641,0.028,0.01,33,0.019,1.9,73817
294,1986,6,2,20,21,5.28,38.78967,-122.77708,2.065,0.015,0.009,32,0.016,2.2,73890
295,1986,6,14,14,46,16.005,38.7858,-122.77442,1.711,0.014,0.008,45,0.016,1.8,74705
296,1986,6,16,12,36,44.705,38.7814,-122.77143,1.345,0.016,0.014,26,0.025,2.2,74853
297,1986,6,18,4,55,55.697,38.78538,-122.77468,1.259,0.021,0.013,37,0.041,1.6,1138915
298,1986,6,19,7,10,39.86,38.79017,-122.77708,0.765,0.017,0.01,27,0.02,2.3,74960
299,1986,6,19,9,33,40.51,38.78289,-122.76681,0.694,0.008,0.007,77,0.011,2.8,74967
300,1986,6,24,21,53,15.4,38.78784,-122.77604,1.924,0.026,0.015,20,0.034,1.6,1139062
301,1986,6,27,21,32,25.595,38.78854,-122.7748,2.52,0.01,0.008,74,0.017,2.2,75493
302,1986,6,28,12,31,2.929,38.78417,-122.75694,1.341,0.009,0.009,108,0.009,2.0,75531
303,1986,6,28,13,14,42.785,38.78464,-122.77243,1.924,0.009,0.005,23,0.012,2.0,75534
304,1986,6,29,12,24,19.93,38.79113,-122.77414,0.572,0.023,0.012,26,0.029,2.4,75578
305,1986,6,29,12,26,8.805,38.79376,-122.77284,0.445,0.029,0.013,45,0.027,1.6,1139152
306,1986,7,7,3,49,16.671,38.79048,-122.77707,1.968,0.011,0.009,52,0.012,3.2,75938
307,1986,7,11,0,8,37.543,38.78618,-122.76325,0.654,0.077,0.011,43,0.027,1.8,1139361
308,1986,7,12,12,54,24.98,38.78097,-122.76,1.018,0.014,0.01,16,0.018,2.0,1139390
309,1986,7,13,16,18,51.34,38.78395,-122.76533,1.08,0.028,0.011,36,0.026,1.7,1139408
310,1986,7,14,17,40,8.269,38.79544,-122.77033,1.129,0.011,0.005,44,0.011,2.1,76401
311,1986,7,15,20,1,18.03,38.80118,-122.77046,2.105,0.012,0.007,59,0.013,2.3,76479
312,1986,7,17,14,1,7.895,38.78479,-122.77276,0.845,0.013,0.008,21,0.015,2.1,76596
313,1986,7,17,19,27,32.44,38.78682,-122.77267,0.99,0.01,0.007,42,0.014,2.6,76651
314,1986,7,17,19,27,44.075,38.78643,-122.7736,0.74,0.011,0.008,34,0.016,2.4,76652
315,1986,7,22,6,3,28.302,38.78946,-122.76458,1.147,0.02,0.008,23,0.019,2.4,93525
316,1986,7,24,10,27,58.67,38.7952,-122.77722,0.771,0.044,0.019,30,0.05,1.8,1140395
317,1986,7,24,20,38,7.74,38.78696,-122.77284,0.385,0.015,0.011,38,0.024,1.6,1140517
318,1986,8,2,4,15,4.896,38.8033,-122.77023,1.539,0.031,0.015,16,0.027,1.7,1142111
319,1986,8,3,9,53,41.97,38.79095,-122.77053,0.827,0.015,0.008,56,0.018,1.9,84839
320,1986,8,9,18,55,42.96,38.78592,-122.77319,1.658,0.029,0.015,24,0.032,1.8,1142573
321,1986,8,10,5,17,47.005,38.79992,-122.7717,1.87,0.026,0.012,3,0.033,2.1,78657
322,1986,8,10,19,29,27.28,38.79183,-122.7777,0.715,0.038,0.017,18,0.043,1.9,1142638
323,1986,8,11,7,40,24.52,38.79543,-122.77558,1.006,0.034,0.019,23,0.038,2.2,78762
324,1986,8,11,8,28,3.135,38.78791,-122.77369,2.43,0.02,0.013,31,0.032,2.6,78765
325,1986,8,14,5,10,37.175,38.78373,-122.7734,1.705,0.01,0.006,15,0.013,2.4,79036
326,1986,8,14,18,37,39.593,38.80348,-122.7725,1.543,0.014,0.007,54,0.016,2.8,82132
327,1986,8,19,11,35,53.225,38.78926,-122.77268,1.294,0.02,0.015,18,0.035,2.3,79529
328,1986,8,20,2,41,40.825,38.78531,-122.77358,1.858,0.013,0.011,33,0.018,2.0,79650
329,1986,8,20,20,14,2.0,38.78606,-122.77424,1.728,0.011,0.007,39,0.011,2.2,79733
330,1986,8,25,14,49,19.72,38.79393,-122.76424,1.312,0.022,0.012,19,0.031,1.8,1142898
331,1986,8,26,12,15,47.614,38.77746,-122.76936,1.429,0.016,0.011,81,0.016,2.2,80247
332,1986,8,28,22,13,55.84,38.78816,-122.7618,0.316,0.051,0.025,28,0.11,1.6,1142964
333,1986,8,29,1,21,25.81,38.78488,-122.77362,1.06,0.013,0.01,8,0.016,1.7,80584
334,1986,9,2,16,58,35.084,38.78172,-122.76105,0.753,0.012,0.01,17,0.025,1.7,1143065
335,1986,9,3,12,10,33.36,38.78488,-122.76858,0.674,0.009,0.007,36,0.011,2.8,81089
336,1986,9,4,14,27,38.8,38.78367,-122.76157,0.98,0.016,0.009,21,0.017,2.5,81247
337,1986,9,13,19,9,59.6,38.78769,-122.77244,0.887,0.013,0.011,59,0.017,2.4,82551
338,1986,10,8,0,57,42.27,38.79235,-122.77318,1.021,0.038,0.013,32,0.029,1.6,1144359
339,1986,10,8,8,7,36.18,38.78731,-122.77289,0.867,0.02,0.008,33,0.019,2.0,85149
340,1986,10,21,0,46,17.487,38.77798,-122.76413,1.402,0.007,0.006,7,0.01,2.3,86120
341,1986,10,23,19,12,36.653,38.8047,-122.7693,1.901,0.013,0.009,175,0.016,1.7,86346
342,1986,11,1,8,40,12.292,38.79671,-122.75192,1.648,0.015,0.007,15,0.013,3.0,86958
343,1986,11,10,15,22,19.654,38.79208,-122.77564,0.805,0.012,0.008,38,0.015,2.8,87643
344,1986,11,10,15,22,34.05,38.79266,-122.77494,0.679,0.033,0.019,44,0.041,3.7,87708
345,1986,11,10,15,24,57.37,38.79856,-122.77792,1.208,0.05,0.019,43,0.042,1.8,1145179
346,1986,11,11,2,32,22.27,38.80241,-122.77596,1.711,0.052,0.021,42,0.037,1.6,1145189
347,1986,11,26,9,3,7.12,38.78485,-122.77319,1.992,0.011,0.006,35,0.013,1.8,88766
348,1986,11,29,17,39,28.672,38.7882,-122.75516,1.844,0.013,0.007,36,0.02,2.1,88940
349,1986,12,1,12,12,56.45,38.78457,-122.77272,2.342,0.008,0.005,30,0.014,2.0,89051
350,1986,12,9,0,12,17.21,38.78312,-122.7735,0.65,0.033,0.02,4,0.039,1.6,1145729
351,1986,12,11,15,56,20.917,38.80093,-122.77154,1.669,0.027,0.017,179,0.034,1.6,1145787
352,1986,12,15,23,14,24.606,38.78827,-122.75525,1.95,0.012,0.005,160,0.013,2.0,90303
353,1986,12,17,20,56,50.125,38.78343,-122.77127,1.193,0.014,0.007,178,0.016,2.7,90459
354,1986,12,20,15,13,29.525,38.78452,-122.77268,2.378,0.008,0.005,10,0.011,2.1,90658
355,1986,12,23,3,26,33.535,38.78292,-122.76265,0.265,0.035,0.011,1,0.036,1.6,1146065
356,1986,12,25,2,59,38.605,38.79925,-122.77358,1.893,0.022,0.013,173,0.029,1.7,1146105
357,1986,12,30,6,24,8.306,38.80222,-122.7747,1.252,0.033,0.017,140,0.03,1.8,1146228
358,1986,12,31,17,36,15.92,38.78882,-122.7742,0.618,0.031,0.018,10,0.046,1.8,1146266
359,1987,1,4,13,3,22.15,38.78351,-122.76808,0.602,0.009,0.006,21,0.013,2.1,91718
360,1987,1,5,15,57,13.94,38.78569,-122.77291,2.263,0.007,0.005,19,0.009,2.4,91800
361,1987,1,7,12,13,37.39,38.79377,-122.77661,0.719,0.029,0.014,43,0.023,3.4,91954
362,1987,1,7,12,20,53.49,38.78451,-122.77278,1.773,0.025,0.016,35,0.03,1.9,1146434
363,1987,1,9,6,7,53.914,38.80421,-122.77503,2.009,0.008,0.006,9,0.011,2.1,92114
364,1987,1,14,1,2,36.91,38.79223,-122.75088,1.599,0.03,0.014,1,0.031,1.7,1146546
365,1987,1,17,4,5,5.058,38.78522,-122.77228,2.184,0.033,0.009,3,0.022,1.7,1146611
366,1987,1,22,22,8,48.335,38.80248,-122.77048,1.926,0.011,0.006,4,0.016,2.1,93045
367,1987,1,28,18,29,35.39,38.78552,-122.77138,2.349,0.009,0.005,156,0.013,2.1,93448
368,1987,1,31,11,20,32.39,38.79162,-122.76893,0.795,0.024,0.01,180,0.031,2.0,93666
369,1987,2,7,1,12,3.305,38.78435,-122.77039,1.819,0.017,0.012,7,0.021,1.6,1147190
370,1987,2,18,1,53,16.11,38.7856,-122.77286,2.646,0.011,0.007,43,0.017,2.0,94959
371,1987,2,23,5,54,23.53,38.79495,-122.75063,1.66,0.009,0.006,31,0.012,2.1,95296
372,1987,2,23,16,45,18.84,38.79402,-122.76309,1.381,0.015,0.007,22,0.017,2.0,95316
373,1987,2,25,21,45,8.04,38.78073,-122.76037,0.678,0.036,0.011,180,0.033,1.6,1147677
374,1987,3,1,6,7,46.465,38.78673,-122.77499,1.678,0.01,0.008,56,0.01,2.5,95685
375,1987,3,1,10,14,40.34,38.78371,-122.77058,0.962,0.01,0.006,36,0.012,2.0,95700
376,1987,3,2,4,57,43.195,38.8041,-122.77574,1.902,0.014,0.009,20,0.018,1.9,95891
377,1987,3,4,2,41,36.321,38.78825,-122.75549,1.891,0.01,0.008,178,0.015,2.1,96061
378,1987,3,10,12,6,45.563,38.80051,-122.77025,2.174,0.02,0.017,29,0.025,1.6,96380
379,1987,3,11,5,3,36.52,38.78562,-122.77386,1.823,0.012,0.01,70,0.016,2.0,96466
380,1987,3,17,2,57,21.307,38.79452,-122.76523,0.506,0.013,0.009,131,0.056,1.6,1148280
381,1987,3,17,11,21,42.131,38.78252,-122.7609,0.92,0.007,0.006,5,0.009,2.8,96962
382,1987,3,18,6,42,1.785,38.78512,-122.77174,2.669,0.016,0.013,56,0.024,1.6,1148307
383,1987,3,23,9,30,11.965,38.78457,-122.77341,1.111,0.013,0.008,15,0.018,2.1,97263
384,1987,3,28,20,17,57.68,38.79892,-122.77465,1.223,0.023,0.013,36,0.027,1.6,1148635
385,1987,3,29,13,53,34.254,38.80484,-122.77206,2.173,0.012,0.006,34,0.016,2.5,97607
386,1987,3,30,6,20,54.82,38.79057,-122.77749,2.216,0.015,0.01,53,0.021,2.9,97633
387,1987,3,31,9,9,26.535,38.78525,-122.77428,1.767,0.018,0.013,33,0.029,1.9,1148710
388,1987,4,4,11,5,40.009,38.79965,-122.76757,2.236,0.01,0.007,14,0.018,1.8,97989
389,1987,4,5,2,27,15.124,38.79962,-122.76881,1.267,0.028,0.012,19,0.034,1.6,1148847
390,1987,4,5,13,33,7.68,38.78455,-122.77503,1.532,0.032,0.015,44,0.034,1.6,1148854
391,1987,4,7,1,45,54.85,38.80703,-122.77572,2.184,0.009,0.006,29,0.015,1.9,98059
392,1987,4,8,1,30,28.62,38.78273,-122.77135,1.033,0.021,0.014,67,0.029,1.6,1148913
393,1987,4,9,23,36,0.8,38.79364,-122.75112,1.634,0.019,0.018,139,0.041,1.8,1148965
394,1987,4,15,5,39,4.18,38.78218,-122.76862,1.215,0.019,0.014,63,0.03,1.6,1149087
395,1987,4,15,13,27,31.68,38.7782,-122.75773,0.657,0.015,0.011,126,0.022,1.9,1149098
396,1987,4,16,10,2,27.86,38.79098,-122.75882,0.954,0.016,0.011,39,0.023,2.1,1149133
397,1987,4,17,1,18,3.139,38.78129,-122.7569,0.506,0.125,0.005,62,0.027,1.6,1149152
398,1987,4,19,4,38,54.8,38.78979,-122.75717,1.027,0.021,0.015,29,0.034,1.6,1149210
399,1987,4,19,4,58,41.45,38.78741,-122.77506,1.99,0.009,0.007,42,0.012,2.3,98881
400,1987,4,23,15,35,41.96,38.79291,-122.74822,1.448,0.072,0.015,173,0.035,1.7,1149350
401,1987,4,25,17,26,24.01,38.78028,-122.76659,2.218,0.021,0.01,16,0.035,2.8,99238
402,1987,4,27,7,34,58.435,38.79616,-122.76942,1.22,0.008,0.005,21,0.01,2.5,99345
403,1987,5,5,4,54,19.773,38.80184,-122.77055,1.897,0.009,0.007,176,0.012,2.5,99833
404,1987,5,6,4,51,15.32,38.78544,-122.77328,0.772,0.021,0.017,134,0.042,2.5,99877
405,1987,5,9,4,50,52.85,38.78076,-122.75714,0.697,0.013,0.01,116,0.023,1.6,1149709
406,1987,5,11,3,7,27.91,38.79594,-122.76751,0.375,0.03,0.012,139,0.04,1.7,1149746
407,1987,5,15,9,9,41.626,38.80342,-122.77371,1.787,0.009,0.008,167,0.014,1.8,100446
408,1987,5,16,19,11,8.88,38.78485,-122.77118,2.168,0.029,0.014,128,0.036,1.7,1149848
409,1987,5,20,22,10,20.16,38.80416,-122.77564,2.063,0.028,0.016,150,0.027,1.9,1149932
410,1987,5,25,20,6,55.61,38.78026,-122.75894,4.635,0.015,0.013,123,0.036,1.8,100916
411,1987,5,28,8,37,58.23,38.79588,-122.7776,0.756,0.015,0.013,17,0.02,3.3,101044
412,1987,5,29,2,15,33.93,38.78565,-122.77314,3.084,0.008,0.007,180,0.024,1.7,101102
413,1987,5,29,7,15,56.27,38.79352,-122.76821,0.464,0.031,0.016,145,0.034,1.6,1150124
414,1987,5,31,10,27,47.29,38.78389,-122.77474,1.169,0.017,0.011,5,0.023,2.4,101221
415,1987,5,31,12,3,21.397,38.78325,-122.77421,1.702,0.009,0.007,20,0.013,2.3,101226
416,1987,5,31,22,42,49.9,38.78694,-122.77264,2.375,0.017,0.014,130,0.033,1.6,1150174
417,1987,6,3,14,59,46.817,38.7818,-122.76955,1.401,0.008,0.006,176,0.009,2.1,101373
418,1987,6,5,3,39,40.553,38.80261,-122.77179,1.95,0.01,0.008,166,0.013,2.5,101468
419,1987,6,7,19,56,16.76,38.80007,-122.76892,2.403,0.011,0.007,48,0.017,1.8,101570
420,1987,6,12,3,15,37.53,38.78632,-122.77476,1.894,0.01,0.008,74,0.015,3.1,101776
421,1987,6,12,3,35,25.275,38.78442,-122.77053,1.925,0.018,0.009,152,0.024,1.9,1150370
422,1987,6,13,11,11,51.663,38.78722,-122.77204,0.533,0.01,0.009,26,0.014,2.3,101836
423,1987,6,14,10,53,13.11,38.7777,-122.75605,0.865,0.02,0.014,126,0.037,1.7,1150417
424,1987,6,16,3,24,7.12,38.79231,-122.751,5.121,0.024,0.018,128,0.049,1.6,1150444
425,1987,6,19,4,5,47.93,38.80495,-122.77197,2.128,0.029,0.015,180,0.039,1.8,1150514
426,1987,6,20,15,3,35.19,38.77818,-122.75893,0.985,0.012,0.009,158,0.022,2.2,1150554
427,1987,6,22,21,36,2.257,38.80014,-122.77706,1.211,0.025,0.021,90,0.042,1.8,1150607
428,1987,6,25,21,59,25.626,38.79563,-122.77306,1.25,0.039,0.017,168,0.05,1.6,1150687
429,1987,6,25,22,14,40.796,38.80289,-122.77159,1.343,0.022,0.014,152,0.047,1.8,1150688
430,1987,6,28,7,50,14.825,38.79907,-122.76977,1.764,0.021,0.016,39,0.031,2.2,1150752
431,1987,7,3,1,55,20.715,38.78706,-122.77243,0.66,0.016,0.009,166,0.062,1.9,1150858
432,1987,7,4,20,21,34.2,38.78404,-122.76529,1.005,0.014,0.011,14,0.023,2.0,1150905
433,1987,7,6,0,21,57.945,38.78878,-122.76981,0.633,0.016,0.011,40,0.029,3.0,102732
434,1987,7,6,0,24,13.53,38.79204,-122.77462,0.959,0.02,0.012,11,0.022,2.1,102733
435,1987,7,6,9,49,0.725,38.78075,-122.76144,0.836,0.018,0.008,150,0.06,1.6,1150940
436,1987,7,8,11,10,27.275,38.79411,-122.74979,2.149,0.02,0.013,144,0.03,2.0,1150980
437,1987,7,8,16,44,57.595,38.78595,-122.77486,0.836,0.026,0.017,117,0.043,1.8,1150985
438,1987,7,9,13,59,31.293,38.80218,-122.77315,1.732,0.022,0.019,147,0.032,1.9,1151003
439,1987,7,9,15,45,15.087,38.78655,-122.75374,1.747,0.02,0.011,165,0.055,1.7,1151005
440,1987,7,17,10,29,37.22,38.77937,-122.75886,0.485,0.015,0.01,90,0.047,1.8,1151183
441,1987,7,17,19,39,10.18,38.78497,-122.77275,2.515,0.007,0.006,170,0.014,2.4,103308
442,1987,7,22,22,5,22.37,38.78326,-122.77253,1.04,0.012,0.008,33,0.019,3.1,103517
443,1987,7,24,4,57,12.28,38.80609,-122.77623,1.479,0.008,0.007,108,0.013,2.1,103555
444,1987,7,24,22,31,50.43,38.78357,-122.76351,1.025,0.009,0.007,72,0.015,2.9,103587
445,1987,7,28,1,59,52.638,38.79717,-122.77188,1.263,0.009,0.005,21,0.01,2.2,103688
446,1987,7,31,6,16,48.616,38.77694,-122.75696,0.876,0.01,0.006,168,0.013,2.5,103808
447,1987,7,31,6,19,37.655,38.78096,-122.75749,0.808,0.008,0.006,176,0.012,2.7,103809
448,1987,8,2,1,9,10.21,38.79905,-122.76799,2.053,0.011,0.007,4,0.013,1.9,103895
449,1987,8,3,18,46,38.6,38.80548,-122.77541,2.099,0.012,0.008,27,0.015,2.0,103961
450,1987,8,6,7,53,15.858,38.80148,-122.77239,1.728,0.015,0.009,172,0.016,2.1,104161
451,1987,8,6,15,29,16.715,38.80522,-122.77262,1.836,0.027,0.014,151,0.033,1.6,1151792
452,1987,8,10,17,1,40.546,38.79975,-122.76974,2.108,0.019,0.013,147,0.025,1.6,1151900
453,1987,8,11,2,28,10.02,38.78552,-122.77468,1.663,0.016,0.014,132,0.025,1.8,104347
454,1987,8,11,4,42,30.13,38.7859,-122.77457,1.832,0.019,0.017,120,0.039,1.8,104372
455,1987,8,12,8,57,37.57,38.78621,-122.77402,0.71,0.014,0.012,62,0.021,1.8,104428
456,1987,8,15,0,35,35.79,38.79344,-122.76647,0.987,0.01,0.008,90,0.016,1.8,104598
457,1987,8,17,9,46,43.245,38.78783,-122.77345,2.588,0.01,0.007,66,0.014,2.1,104699
458,1987,8,18,6,11,45.9,38.80353,-122.77587,1.339,0.013,0.012,171,0.021,1.7,104738
459,1987,8,18,18,26,2.422,38.78779,-122.75925,0.428,0.018,0.013,139,0.035,1.6,1152079
460,1987,8,25,10,50,24.879,38.78032,-122.76041,0.983,0.008,0.007,38,0.014,2.4,105039
461,1987,8,30,19,42,59.669,38.77898,-122.75852,0.637,0.013,0.011,132,0.046,1.6,1152351
462,1987,9,9,2,53,55.931,38.7974,-122.77686,1.199,0.022,0.016,138,0.031,1.8,105534
463,1987,9,9,23,35,25.43,38.78477,-122.77236,2.348,0.01,0.006,26,0.014,1.9,105621
464,1987,9,11,6,47,51.867,38.77858,-122.76438,1.336,0.009,0.006,44,0.012,1.6,105653
465,1987,9,12,0,51,17.16,38.78968,-122.75731,1.021,0.018,0.012,151,0.034,1.6,1152594
466,1987,9,17,13,24,23.56,38.77796,-122.76029,1.007,0.031,0.01,159,0.027,1.6,1152713
467,1987,9,19,2,50,25.859,38.7864,-122.77437,1.945,0.008,0.005,113,0.009,2.5,106039
468,1987,9,24,12,49,23.264,38.77847,-122.76385,1.219,0.009,0.007,112,0.019,2.1,106253
469,1987,9,24,12,50,1.843,38.77878,-122.76545,1.313,0.013,0.009,129,0.021,3.0,106312
470,1987,9,24,23,9,8.36,38.78499,-122.77297,0.794,0.016,0.013,105,0.022,1.7,106282
471,1987,9,26,0,39,3.68,38.79792,-122.76381,13.364,3.36,0.913,156,0.266,2.2,106357
472,1987,9,29,7,4,9.93,38.79215,-122.77192,1.107,0.015,0.009,157,0.017,3.0,106466
473,1987,9,29,7,4,49.774,38.79385,-122.77076,0.811,0.015,0.009,130,0.017,3.2,106511
474,1987,10,4,15,50,8.59,38.80066,-122.76942,2.685,0.011,0.009,48,0.02,1.7,106730
475,1987,10,10,11,18,0.4,38.78476,-122.77282,1.715,0.012,0.008,42,0.016,2.1,10085373
476,1987,10,10,14,36,52.346,38.80051,-122.77482,2.141,0.023,0.019,167,0.046,1.8,1153112
477,1987,10,12,23,5,39.016,38.78059,-122.76986,0.998,0.016,0.014,33,0.025,1.6,1153157
478,1987,10,15,5,9,46.99,38.80023,-122.77024,2.099,0.008,0.007,176,0.01,2.6,107190
479,1987,10,15,5,10,31.155,38.80056,-122.77151,1.846,0.009,0.007,28,0.013,1.7,107238
480,1987,10,15,5,17,16.798,38.80245,-122.77009,2.128,0.01,0.006,159,0.011,1.6,107241
481,1987,10,15,15,7,4.396,38.78152,-122.77194,1.359,0.018,0.014,165,0.03,1.6,1153213
482,1987,10,18,5,39,30.17,38.78077,-122.75828,0.442,0.013,0.007,1,0.046,1.6,1153271
483,1987,10,18,23,33,14.92,38.80518,-122.77511,0.76,0.03,0.018,14,0.046,1.7,1153286
484,1987,10,21,19,2,22.579,38.80309,-122.77451,1.649,0.013,0.009,27,0.015,2.5,107442
485,1987,10,25,12,38,39.878,38.78433,-122.77456,0.522,0.021,0.012,58,0.026,1.9,1153417
486,1987,10,25,18,13,32.4,38.78619,-122.77526,2.774,0.023,0.017,58,0.029,2.1,1153420
487,1987,11,2,23,21,36.666,38.79565,-122.77546,0.478,0.027,0.016,105,0.035,3.2,107976
488,1987,11,2,23,23,22.6,38.79202,-122.77747,0.745,0.063,0.022,167,0.06,1.8,1153560
489,1987,11,2,23,23,56.472,38.78765,-122.7758,0.585,0.017,0.009,62,0.027,3.0,107977
490,1987,11,5,21,39,44.791,38.80305,-122.7709,1.391,0.012,0.009,141,0.016,1.7,108092
491,1987,11,17,3,44,37.646,38.79557,-122.75035,1.746,0.008,0.006,93,0.011,1.9,108519
492,1987,11,22,13,42,38.12,38.80569,-122.77455,2.276,0.022,0.017,176,0.026,1.9,1153954
493,1987,11,22,21,32,10.84,38.80369,-122.77216,1.556,0.008,0.007,72,0.012,2.5,108820
494,1987,11,24,15,19,1.651,38.78205,-122.75992,0.355,0.015,0.008,162,0.048,1.7,1153986
495,1987,11,24,15,19,22.407,38.78079,-122.75991,0.346,0.013,0.008,137,0.027,1.6,1153987
496,1987,11,27,21,51,59.26,38.80514,-122.77155,2.223,0.033,0.014,22,0.03,2.6,109352
497,1987,11,29,0,24,20.94,38.79798,-122.76785,1.265,0.016,0.013,152,0.033,2.3,109281
498,1987,12,1,1,50,20.93,38.77554,-122.75004,1.794,0.011,0.008,161,0.015,2.0,109332
499,1987,12,6,7,35,28.721,38.80426,-122.77625,1.538,0.011,0.009,176,0.016,2.0,109540
500,1987,12,6,7,38,29.709,38.80409,-122.77685,1.246,0.022,0.018,165,0.034,2.5,109541
501,1987,12,7,9,56,5.83,38.80472,-122.77546,1.967,0.011,0.007,40,0.014,2.0,109605
502,1987,12,7,19,32,20.0,38.80239,-122.77352,2.018,0.013,0.009,13,0.015,1.9,109643
503,1987,12,8,8,4,3.91,38.77863,-122.75709,1.412,0.036,0.026,172,0.061,2.0,109657
504,1987,12,8,15,32,16.08,38.78079,-122.76951,1.137,0.015,0.012,11,0.021,3.2,109663
505,1987,12,13,6,6,32.711,38.80308,-122.77132,1.845,0.027,0.015,135,0.049,1.6,1154302
506,1987,12,13,11,3,10.65,38.78468,-122.77397,1.631,0.019,0.016,10,0.031,2.0,1154304
507,1987,12,13,11,7,29.82,38.78486,-122.77382,1.793,0.018,0.013,26,0.029,2.0,1154305
508,1987,12,13,11,43,33.865,38.78546,-122.77231,1.738,0.015,0.015,42,0.025,1.7,1154306
509,1987,12,23,13,21,12.955,38.78018,-122.75883,0.658,0.015,0.01,133,0.055,1.8,1154454
510,1987,12,25,21,16,14.462,38.80218,-122.77144,1.818,0.013,0.01,8,0.021,2.2,110223
511,1987,12,25,22,36,32.172,38.77597,-122.74981,1.794,0.02,0.017,74,0.027,1.7,1154496
512,1988,1,9,7,33,34.445,38.78538,-122.77234,2.704,0.007,0.005,170,0.012,1.8,110773
513,1988,1,10,9,57,53.787,38.77702,-122.75686,1.712,0.016,0.009,121,0.065,1.9,1154784
