year;time;latitude;longitude;depth;mag;a;b;c;d;e;f
2012;1991.690845;-22.408;-69.379;80.8;3.6;2012;5;14;18;17;34
2012;1992.508445;-21.313;-68.477;131.8;3.8;2012;5;15;13;54;55
2012;1993.144925;-19.841;-69.309;98.6;4.5;2012;5;16;5;11;27
2012;1994.052531;-22.026;-68.868;93.5;3.6;2012;5;17;2;58;24
2012;1994.825828;-21.271;-68.802;117.2;3.9;2012;5;17;21;31;57
2012;1994.894467;-22.009;-68.693;99.5;4.5;2012;5;17;23;10;47
2012;1994.9663;-21.323;-68.703;122.9;4.5;2012;5;18;0;54;13
2012;1996.368027;-23.013;-69.007;89.2;3.9;2012;5;19;10;32;43
2012;1997.209613;-20.189;-69.165;103.2;5.1;2012;5;20;6;44;36
2012;1997.697305;-21.105;-68.531;128.8;4.5;2012;5;20;18;26;52
2012;1997.747776;-20.833;-69.049;109.6;4.4;2012;5;20;19;39;33
2012;1997.789703;-22.194;-68.561;122.5;4.7;2012;5;20;20;39;55
2012;1998.069788;-19.696;-69.168;108.9;3.8;2012;5;21;3;23;15
2012;1998.089529;-22.279;-68.648;110.5;4.2;2012;5;21;3;51;40
2012;1998.472763;-20.824;-69.074;109.2;4;2012;5;21;13;3;32
2012;1998.690125;-23.852;-66.574;156.6;3.5;2012;5;21;18;16;32
2012;1998.820178;-20.656;-69.118;114.1;4.5;2012;5;21;21;23;48
2012;1998.979815;-24.128;-67.167;164.9;3.7;2012;5;22;1;13;41
2012;1999.225637;-23.237;-66.736;194.2;3.5;2012;5;22;7;7;40
2012;1999.544735;-21.26;-68.719;129.9;4.4;2012;5;22;14;47;10
2012;1999.580651;-21.519;-68.343;144.6;3.6;2012;5;22;15;38;53
2012;1999.801815;-20.689;-70.04;56.2;4.2;2012;5;22;20;57;22
2012;1999.840428;-21.136;-68.788;118.5;3.7;2012;5;22;21;52;58
2012;1999.909979;-24.03;-67.062;170.9;3.7;2012;5;22;23;33;7
2012;2000.129316;-21.468;-68.724;118.4;3.7;2012;5;23;4;48;58
2012;2000.213825;-20.172;-69.169;99.3;4;2012;5;23;6;50;40
2012;2000.284605;-20.151;-70.963;42.3;4.4;2012;5;23;8;32;35
2012;2000.365028;-20.77;-69.066;109;3.5;2012;5;23;10;28;23
2012;2000.605609;-19.902;-69.945;70.4;4.6;2012;5;23;16;14;50
2012;2001.342986;-22.621;-70.335;37.1;3.7;2012;5;24;9;56;39
2012;2002.297785;-24.16;-67.182;206;3.7;2012;5;25;8;51;34
2012;2002.832972;-24.26;-67.27;185.3;3.8;2012;5;25;21;42;14
2012;2003.348619;-22.459;-68.596;110.5;4.5;2012;5;26;10;4;46
2012;2004.067211;-20.678;-68.853;100.5;3.6;2012;5;27;3;19;32
2012;2004.595047;-22.793;-70.701;17.2;3.5;2012;5;27;15;59;37
2012;2004.618579;-21.378;-68.722;112.1;3.5;2012;5;27;16;33;30
2012;2004.709319;-20.837;-68.803;100.6;4.1;2012;5;27;18;44;10
2012;2004.716062;-20.75;-69.884;52.1;3.5;2012;5;27;18;53;53
2012;2004.763174;-21.714;-68.524;124;5.3;2012;5;27;20;1;43
2012;2005.080103;-22.611;-68.659;112.3;4.1;2012;5;28;3;38;6
2012;2005.100396;-21.884;-68.458;116.7;3.8;2012;5;28;4;7;19
2012;2005.16974;-20.329;-69.198;114.3;4.1;2012;5;28;5;47;11
2012;2005.481927;-24.133;-67.013;178.5;4.6;2012;5;28;13;16;44
2012;2005.506382;-24.245;-67.402;187.8;3.9;2012;5;28;13;51;56
2012;2005.689819;-21.323;-68.371;116.4;3.8;2012;5;28;18;16;5
2012;2006.163176;-21.18;-69.927;31.1;3.8;2012;5;29;5;37;43
2012;2006.220918;-19.276;-70.137;57.4;3.9;2012;5;29;7;0;52
2012;2006.480409;-20.013;-69.143;99.7;3.5;2012;5;29;13;14;32
2012;2006.705023;-21.093;-68.616;127.2;4.2;2012;5;29;18;37;59
2012;2007.400242;-22.026;-68.444;103.8;4.6;2012;5;30;11;19;6
2012;2007.400724;-22.019;-69.829;64.1;4.4;2012;5;30;11;19;48
2012;2007.944773;-21.902;-68.499;123.9;3.8;2012;5;31;0;23;13
2012;2008.384144;-23.852;-66.947;226.7;3.9;2012;5;31;10;55;55
2012;2008.469338;-21.07;-68.88;112.4;3.6;2012;6;1;12;58;36
2012;2008.677894;-21.048;-68.637;116.6;4.3;2012;6;1;17;58;55
2012;2009.242359;-22.265;-70.576;27;3.6;2012;6;2;7;31;45
2012;2009.65928;-22.403;-68.705;101.6;3.5;2012;6;2;17;32;7
2012;2010.156871;-20.812;-68.921;96.8;3.5;2012;6;3;5;28;39
2012;2010.306485;-23.942;-67.058;224.2;3.6;2012;6;3;9;4;5
2012;2010.324274;-19.521;-69.375;102.1;3.6;2012;6;3;9;29;42
2012;2010.414356;-21.419;-68.352;126;5;2012;6;3;11;39;25
2012;2010.417354;-21.416;-68.344;123.5;4.5;2012;6;3;11;43;45
2012;2010.524963;-20.489;-68.961;101.2;3.7;2012;6;3;14;18;42
2012;2010.626453;-22.489;-70.545;30.8;3.9;2012;6;3;16;44;51
2012;2010.632269;-20.81;-70.525;58.5;3.8;2012;6;3;16;53;13
2012;2010.898789;-22.367;-67.536;191.2;4.2;2012;6;3;23;17;0
2012;2012.23463;-20.844;-69.043;107.5;3.7;2012;6;5;7;20;37
2012;2012.531414;-24.069;-67.059;215.6;3.6;2012;6;5;14;27;59
2012;2012.872101;-21.023;-68.523;138;4.3;2012;6;5;22;38;35
2012;2013.13046;-23.092;-70.514;34.3;3.8;2012;6;6;4;50;37
2012;2013.352198;-22.661;-68.764;106.3;3.9;2012;6;6;10;9;55
2012;2013.697406;-23.342;-66.586;78;4.3;2012;6;6;18;27;1
2012;2013.717491;-21.119;-68.889;114.7;3.5;2012;6;6;18;55;56
2012;2013.739573;-22.271;-68.413;122.2;3.6;2012;6;6;19;27;44
2012;2014.265219;-21.215;-70.166;69.1;3.9;2012;6;7;8;4;40
2012;2014.597325;-21.679;-68.473;122.5;3.7;2012;6;7;16;2;54
2012;2014.86263;-23.974;-66.649;166.8;3.8;2012;6;7;22;24;56
2012;2015.517228;-21.924;-67.578;209.1;3.6;2012;6;8;14;7;34
2012;2015.842291;-21.073;-68.459;133.5;3.6;2012;6;8;21;55;39
2012;2016.390282;-23.023;-68.292;129.8;3.7;2012;6;9;11;4;45
2012;2017.179732;-23.724;-68.966;111.5;3.5;2012;6;10;6;1;34
2012;2017.28147;-21.215;-68.797;109.3;3.5;2012;6;10;8;28;4
2012;2017.295192;-19.694;-69.485;92.2;3.5;2012;6;10;8;47;50
2012;2017.432926;-21.121;-68.52;129;4.1;2012;6;10;12;6;10
2012;2017.738275;-20.245;-69.124;97.5;5;2012;6;10;19;25;52
2012;2018.029563;-20.141;-68.155;168;4.3;2012;6;11;2;25;19
2012;2018.223295;-21.862;-68.434;118.1;3.6;2012;6;11;7;4;18
2012;2018.299264;-22.574;-67.779;160.5;4;2012;6;11;8;53;42
2012;2018.721105;-20.592;-68.897;105.2;3.6;2012;6;11;19;1;9
2012;2019.025124;-20.892;-68.943;105.6;3.6;2012;6;12;2;18;56
2012;2019.256014;-22.267;-68.634;110.1;3.6;2012;6;12;7;51;25
2012;2021.416063;-21.107;-68.564;120.5;4.4;2012;6;14;11;41;53
2012;2021.973054;-21.915;-68.536;119.3;4.3;2012;6;15;1;3;57
2012;2022.171834;-21.483;-68.345;135.1;4.1;2012;6;15;5;50;12
2012;2022.598218;-21.87;-68.541;116.2;4.6;2012;6;15;16;4;11
2012;2022.62856;-21.092;-69.93;24;3.5;2012;6;15;16;47;53
2012;2022.739209;-21.309;-68.694;104.4;3.9;2012;6;15;19;27;13
2012;2022.839464;-22.107;-67.492;194.6;4.1;2012;6;15;21;51;35
2012;2023.000947;-24.272;-67.195;172.8;3.6;2012;6;16;1;44;7
2012;2023.192443;-20.751;-67.53;196.2;3.6;2012;6;16;6;19;52
2012;2025.081768;-21.571;-69.917;54.3;3.7;2012;6;18;3;40;30
2012;2025.23702;-22.706;-68.99;100.3;3.7;2012;6;18;7;24;4
2012;2026.326795;-21.276;-68.849;91.9;3.5;2012;6;19;9;33;20
2012;2026.578166;-24.277;-67.032;58.8;3.7;2012;6;19;15;35;19
2012;2027.516584;-22.254;-68.83;120.1;3.8;2012;6;20;14;6;38
2012;2027.517506;-22.4;-70.145;50.1;3.6;2012;6;20;14;7;58
2012;2028.017922;-19.958;-69.155;99.1;3.9;2012;6;21;2;8;34
2012;2028.61113;-20.496;-69.233;97.2;5;2012;6;21;16;22;47
2012;2028.97668;-20.278;-68.558;126.3;3.5;2012;6;22;1;9;10
2012;2029.272313;-23.259;-66.573;184.4;4;2012;6;22;8;14;53
2012;2029.274239;-20.844;-69.122;112.1;3.5;2012;6;22;8;17;39
2012;2029.472968;-20.823;-69.046;113;4.4;2012;6;22;13;3;50
2012;2029.4942;-22.614;-68.597;102.3;3.9;2012;6;22;13;34;24
2012;2029.625677;-23.962;-69.533;92.2;4;2012;6;22;16;43;44
2012;2029.867168;-23.54;-68.879;96.7;3.6;2012;6;22;22;31;28
2012;2030.138951;-23.935;-66.694;194.6;3.9;2012;6;23;5;2;50
2012;2030.477877;-24.321;-67.19;155.8;3.8;2012;6;23;13;10;54
2012;2031.363383;-22.009;-68.62;113.9;5.1;2012;6;24;10;26;1
2012;2031.590756;-24.214;-66.94;164.4;3.7;2012;6;24;15;53;26
2012;2031.992783;-22.23;-68.766;104.2;3.7;2012;6;25;1;32;22
2012;2032.242236;-21.033;-68.955;110.3;3.5;2012;6;25;7;31;34
2012;2032.538298;-23.457;-68.969;92.1;3.5;2012;6;25;14;37;54
2012;2032.719719;-19.86;-69.221;103.7;3.5;2012;6;25;18;59;9
2012;2032.851726;-21.751;-70.025;54.3;3.5;2012;6;25;22;9;14
2012;2032.985367;-22.012;-68.488;112.1;4.2;2012;6;26;1;21;41
2012;2033.537661;-20.945;-68.645;130.1;4.4;2012;6;26;14;36;59
2012;2034.353015;-20.786;-69.2;91.1;3.5;2012;6;27;10;11;6
2012;2034.471684;-22.242;-68.589;107.7;3.8;2012;6;27;13;1;59
2012;2035.743871;-20.479;-68.829;106.5;3.7;2012;6;28;19;33;56
2012;2037.280831;-22.248;-68.577;111.1;4.5;2012;6;30;8;27;9
2012;2037.79522;-21.224;-68.672;105.3;4;2012;6;30;20;47;52
2012;2038.959558;-22.474;-68.498;108.5;5.2;2012;7;1;0;44;31
2012;2039.16487;-23.328;-68.482;103;3.7;2012;7;1;5;40;10
2012;2039.86652;-21.49;-68.438;120.1;3.9;2012;7;1;22;30;32
2012;2040.654659;-22.332;-68.717;113.3;4.6;2012;7;2;17;25;28
2012;2040.742296;-22.478;-69.191;110.2;4;2012;7;2;19;31;39
2012;2040.914206;-21.76;-69.156;86.8;3.9;2012;7;2;23;39;12
2012;2040.922305;-22.097;-67.352;198.3;4.7;2012;7;2;23;50;52
2012;2040.961397;-21.951;-68.55;120.3;3.7;2012;7;3;0;47;10
2012;2041.368855;-20.105;-69.182;99.7;3.6;2012;7;3;10;33;54
2012;2041.438187;-23.564;-66.828;181.3;4.3;2012;7;3;12;13;44
2012;2041.698856;-18.62;-69.65;120.7;3.6;2012;7;3;18;29;6
2012;2042.19456;-21.631;-68.503;123;3.5;2012;7;4;6;22;55
2012;2042.357641;-20.77;-69.269;85.4;3.8;2012;7;4;10;17;45
2012;2042.547861;-22.275;-68.646;122.2;4.3;2012;7;4;14;51;40
2012;2042.818061;-21.088;-68.918;113.4;4.2;2012;7;4;21;20;46
2012;2043.191942;-23.441;-66.993;228.4;3.7;2012;7;5;6;19;9
2012;2043.54773;-23.37;-66.534;79.1;4;2012;7;5;14;51;29
2012;2044.874343;-21.988;-68.612;123.2;3.5;2012;7;6;22;41;48
2012;2044.934676;-20.757;-69.381;99.5;4.1;2012;7;7;0;8;41
2012;2045.077124;-21.293;-69.868;58.8;4.1;2012;7;7;3;33;49
2012;2045.309879;-24.062;-66.863;181.6;3.5;2012;7;7;9;8;59
2012;2045.317965;-21.684;-68.501;124.1;3.5;2012;7;7;9;20;37
2012;2045.546829;-21.165;-68.884;114.4;3.8;2012;7;7;14;50;11
2012;2046.312219;-20.493;-70.515;33.1;4.5;2012;7;8;9;12;21
2012;2046.618685;-24.273;-67.362;185.2;3.9;2012;7;8;16;33;39
2012;2046.757106;-24.288;-67.096;84.4;5.3;2012;7;8;19;52;59
2012;2047.305742;-21.831;-68.474;117.9;3.5;2012;7;9;9;3;1
2012;2047.539532;-21.143;-68.74;112.8;3.6;2012;7;9;14;39;41
2012;2047.783008;-22.09;-68.686;94.5;3.6;2012;7;9;20;30;17
2012;2047.859125;-19.272;-69.297;113.2;3.5;2012;7;9;22;19;53
2012;2048.046603;-22.328;-68.614;103;4.1;2012;7;10;2;49;52
2012;2048.41574;-21.96;-67.602;217.4;3.7;2012;7;10;11;41;25
2012;2048.861886;-24.029;-66.704;55.3;3.9;2012;7;10;22;23;52
2012;2049.113817;-20.393;-69.148;101.4;3.7;2012;7;11;4;26;39
2012;2049.220674;-22.264;-68.582;107.7;3.7;2012;7;11;7;0;31
2012;2049.224015;-21.107;-68.521;123.9;4.1;2012;7;11;7;5;20
2012;2049.850038;-21.277;-68.801;94.6;3.8;2012;7;11;22;6;48
2012;2049.986303;-22.184;-68.594;123.2;3.6;2012;7;12;1;23;2
2012;2050.219189;-23.14;-68.511;109.3;3.7;2012;7;12;6;58;23
2012;2050.842639;-20.447;-68.868;107.9;3.6;2012;7;12;21;56;9
2012;2051.566477;-20.523;-69.138;98.2;3.7;2012;7;13;15;18;29
2012;2051.591389;-24.162;-67.081;196.2;4.2;2012;7;13;15;54;21
2012;2051.687153;-18.331;-69.63;111.3;3.5;2012;7;13;18;12;15
2012;2052.156508;-18.324;-69.362;130.3;3.5;2012;7;14;5;28;7
2012;2052.478387;-19.837;-70.484;51;3.8;2012;7;14;13;11;38
2012;2052.631823;-21.637;-68.432;116.5;3.6;2012;7;14;16;52;35
2012;2053.577356;-24.112;-67.339;216.9;3.9;2012;7;15;15;34;9
2012;2054.110134;-21.425;-68.452;128.8;3.8;2012;7;16;4;21;21
2012;2054.294233;-19.937;-69.305;91.6;4.1;2012;7;16;8;46;27
2012;2054.816252;-23.263;-68.944;106.8;5.2;2012;7;16;21;18;9
2012;2055.036681;-20.236;-69.153;101.7;5;2012;7;17;2;35;34
2012;2055.574881;-21.164;-70.072;62.3;4.2;2012;7;17;15;30;35
2012;2055.872882;-20.884;-68.887;104.9;4.1;2012;7;17;22;39;42
2012;2055.984777;-20.248;-69.481;104.9;3.6;2012;7;18;1;20;50
2012;2058.021788;-23.891;-66.792;226.5;4.1;2012;7;20;2;14;8
2012;2058.17594;-22.462;-68.444;120.4;3.7;2012;7;20;5;56;6
2012;2058.292018;-20.789;-70.561;28.9;3.9;2012;7;20;8;43;15
2012;2058.31595;-24.065;-67.078;196;3.5;2012;7;20;9;17;43
2012;2058.775326;-20.57;-70.898;19.4;3.8;2012;7;20;20;19;13
2012;2059.046318;-20.886;-69.67;93.3;3.6;2012;7;21;2;49;27
2012;2059.214029;-21.945;-68.895;95.4;4.5;2012;7;21;6;50;57
2012;2059.350015;-24.152;-67.009;50.3;3.8;2012;7;21;10;6;46
2012;2059.470335;-20.794;-70.674;25;3.9;2012;7;21;13;0;2
2012;2059.7296;-23.467;-70.519;35.1;3.7;2012;7;21;19;13;23
2012;2059.912645;-24.214;-66.81;81.2;4;2012;7;21;23;36;58
2012;2060.025072;-20.889;-69.122;109.7;3.7;2012;7;22;2;18;51
2012;2060.28993;-22.449;-67.826;179.8;3.9;2012;7;22;8;40;15
2012;2061.636494;-21.65;-68.401;119.4;3.8;2012;7;23;16;59;18
2012;2062.005638;-19.17;-69.065;129.7;4;2012;7;24;1;50;52
